# The private dictionary the pack ships (Wave 4a section 5.3).
# Generated by tools/private-dict/extract.py from /tmp/claude-1000/-home-nima-Projects-server-design/1d5d06e1-5744-4aa1-a79e-67851b5b931b/scratchpad/pydicom_private_dict.py
# pydicom is MIT licensed; its private dictionary is generated from the GDCM
# project's, which is BSD 3-clause. Both notices are in the pack's
# PROVENANCE.md. Columns: creator, group, offset, vr, vm, name.
# 449 creators, 10507 elements; 38 wildcard entries left out.
AMI Sequence Annotations_02	3103	A0	DA	1	AMI Annotation Creation Date (RET)
AMI Sequence Annotations_02	3103	B0	TM	1	AMI Annotation Creation Time (RET)
AMI Sequence Annotations_02	3103	C0	DA	1	AMI Annotation Modification Dates (RET)
AMI Sequence Annotations_02	3103	D0	TM	1	AMI Annotation Modification Times (RET)
AMI Sequence Annotations_02	3103	E0	US	1	AMI Annotation Frame Number (RET)
AMI StudyExtensions_01	3111	01	UL	1	AMI Last Released Annot Label (RET)
AMICAS0	0023	01	UI	1	Unknown
AMICAS0	0023	08	US	1	Unknown
AMICAS0	0023	10	US	1	Unknown
AMICAS0	0023	16	SL	1	Unknown
APEX_PRIVATE	0027	10	LO	1	Private Creator
APEX_PRIVATE	0027	11	DS	1	Bed Position
ATL HDI V1.0	0009	00	UN	1	Private
ATL HDI V1.0	0009	10	UN	1	Private
ATL HDI V1.0	0009	20	UN	1	Private
ATL HDI V1.0	0009	30	UN	1	Private
ATL HDI V1.0	0009	40	UN	1	Private
ATL HDI V1.0	0009	50	UN	1	Private
ATL HDI V1.0	0009	60	UN	1	Private
ATL HDI V1.0	0009	70	UN	1	Private
ATL HDI V1.0	0009	80	UN	1	Private
ATL HDI V1.0	0009	90	UN	1	Private
ATL HDI V1.0	0009	91	UN	1	Private
ATL HDI V1.0	0029	30	UN	1	Loop Mode
ATL HDI V1.0	0029	31	UN	1	Trigger mode
ATL HDI V1.0	0029	32	UN	1	Number of Loops
ATL HDI V1.0	0029	33	UN	1	Loop Indexes
ATL HDI V1.0	0029	34	UN	1	Loop Heart Rates
ATL HDI V1.0	0029	35	UN	1	Medications
ATL PRIVATE TAGS	0029	30	UL	1	Loop Mode
ATL PRIVATE TAGS	0029	31	UL	1	Trigger mode
ATL PRIVATE TAGS	0029	32	UL	1	Number of Loops
ATL PRIVATE TAGS	0029	33	DS	1-n	Loop Indexes
ATL PRIVATE TAGS	0029	34	DS	1-n	Loop Heart Rates
ATL PRIVATE TAGS	0029	35	LO	1	Medications
Acuson X500	0009	20	UN	1	(a)View Name
Acuson X500	0009	2A	UN	1	View List
Acuson X500	0011	10	UN	1	Siemens Medical
Acuson X500	0011	11	UN	1	DIMAQ Software
